"Model","Predictor","Estimate","Std. Error","z value","Pr(>|z|)","Odds_Ratio"
"Music_Enrollment","(Intercept)",-1.30518168688044,0.0539098348605908,-24.2104560374855,1.72652621494147e-129,0.271123271029096
"Music_Enrollment","Race_cumAfr Amer",-0.0258453668565063,0.0604457322822997,-0.427579679832493,0.668957162677796,0.974485765755935
"Music_Enrollment","Race_cumAmer Ind",-0.0755973555798564,0.237736890457566,-0.317987483702492,0.750494431101233,0.92718945907243
"Music_Enrollment","Race_cumAsian",0.206238919251877,0.10715012449,1.92476602555068,0.0542586361520928,1.22904681186444
"Music_Enrollment","Race_cumHispanic",-0.228533037563186,0.0570327341600161,-4.00705035325842,6.14817593023393e-05,0.795700008780917
"Music_Enrollment","Race_cumPac Is",0.466318453268529,0.361788675152447,1.28892495894748,0.197424176050314,1.59411456952058
"Music_Enrollment","Race_cumTwo+",0.0822200672280648,0.151577356589789,0.54242974727799,0.587522491670954,1.08569470936682
"Music_Enrollment","sexF",-0.0379678976493005,0.0256745673654355,-1.47881353204085,0.139190158180389,0.962743846735723
"Music_Enrollment","Eco_Dis_CumY",-0.0206415553455808,0.0321316073350434,-0.642406560317594,0.520609241254416,0.979570023286617
"Music_Enrollment","ELL_cumY",-0.105219207622108,0.0307823917463396,-3.41816219120206,0.000630455252897744,0.900127186218152
"Music_Enrollment","IEP_cumY",-0.302621596127105,0.0509657531250552,-5.93774402557261,2.88970744552764e-09,0.738878638015551
"Band_Enrollment","(Intercept)",-2.36850891538396,0.0830905969408153,-28.5051377964107,1.01167110101247e-178,0.093620217921985
"Band_Enrollment","Race_cumAfr Amer",-0.0577460189203194,0.0942472198651512,-0.612707929241226,0.540069478647186,0.943889647107591
"Band_Enrollment","Race_cumAmer Ind",-0.370862337402491,0.427080965443854,-0.868365409395062,0.385194324837422,0.690138941338988
"Band_Enrollment","Race_cumAsian",-0.0339422264008011,0.17663594182217,-0.192159229037162,0.84761748121148,0.966627348565349
"Band_Enrollment","Race_cumHispanic",0.0196431712210432,0.0878457638064136,0.223609772058343,0.823060959197567,1.01983736777005
"Band_Enrollment","Race_cumPac Is",0.425691417256789,0.535481568530917,0.794969317850967,0.426631350114242,1.53064837057596
"Band_Enrollment","Race_cumTwo+",0.0642842992804274,0.23609667422619,0.272279562984613,0.785407069176092,1.06639553115146
"Band_Enrollment","sexF",-0.288927125593236,0.0382729074505292,-7.54912926243447,4.3817781944384e-14,0.749066791211727
"Band_Enrollment","Eco_Dis_CumY",-0.045693713080567,0.0475751546073514,-0.960453275615972,0.336827136081291,0.955334523852861
"Band_Enrollment","ELL_cumY",-0.0777274614052276,0.044761711059361,-1.73647207771278,0.0824803973428724,0.925216549403608
"Band_Enrollment","IEP_cumY",-0.305893440253958,0.0772932317334775,-3.95757084279695,7.5715835392415e-05,0.736465092808234
"Choir_Enrollment","(Intercept)",-3.01263638612341,0.0930266980883855,-32.3846427749277,4.51588257551653e-230,0.0491618980138287
"Choir_Enrollment","Race_cumAfr Amer",-0.247121691213885,0.102066864623927,-2.42117451265327,0.0154704484083934,0.78104564135579
"Choir_Enrollment","Race_cumAmer Ind",-0.267981341981338,0.429140214101774,-0.624461034355044,0.532324852641527,0.764922052899659
"Choir_Enrollment","Race_cumAsian",-0.297988839864162,0.206571884768965,-1.44254306532295,0.149149231751132,0.742309623977785
"Choir_Enrollment","Race_cumHispanic",-0.885556150124617,0.0988005501263636,-8.96306902129604,3.15764795038892e-19,0.412484706055177
"Choir_Enrollment","Race_cumPac Is",-0.211275528094835,0.733611330482615,-0.287993818137793,0.773351470710391,0.809550982109854
"Choir_Enrollment","Race_cumTwo+",-0.146787321626439,0.264282850124561,-0.555417506498268,0.578609120945336,0.863477600901021
"Choir_Enrollment","sexF",0.70702166197786,0.0576743121239596,12.2588659654623,1.50592597457652e-34,2.02794235745203
"Choir_Enrollment","Eco_Dis_CumY",-0.125832726817876,0.0654790771296874,-1.92172419548083,0.0546404710918017,0.881762329638865
"Choir_Enrollment","ELL_cumY",-0.189386440556176,0.0719268043733165,-2.63304399807917,0.00846233842281389,0.827466678218019
"Choir_Enrollment","IEP_cumY",0.197344128773414,0.0939359491266758,2.10083711942154,0.0356552667783695,1.21816317358267
"Orchestra_Enrollment","(Intercept)",-4.06455887076697,0.167315893385159,-24.2927243104779,2.34006621411336e-130,0.0171705620400589
"Orchestra_Enrollment","Race_cumAfr Amer",-0.658994233632386,0.208004492452303,-3.16817308060545,0.00153400165751554,0.517371427683265
